Time,Scenario,Bandwidth_Mbps,Input_Network_Latency_ms,CPU_Usage_percent,Task_Size_MB,Existing_Decision,Proposed_Decision,Estimated_EDGE_Latency_ms,Estimated_CLOUD_Latency_ms,Existing_Estimated_Latency_ms,Proposed_Estimated_Latency_ms
1888,Fluctuating,45.0,98.0,58.0,2.0,EDGE,EDGE,299.2,498.19555555555553,299.2,299.2
1889,Fluctuating,72.0,80.0,42.0,8.0,CLOUD,CLOUD,1043.1999999999998,1142.3288888888887,1142.3288888888887,1142.3288888888887
1890,Fluctuating,60.0,95.0,33.0,6.0,EDGE,EDGE,717.6,1022.92,717.6,717.6
1891,Fluctuating,65.0,48.0,75.0,7.0,CLOUD,CLOUD,1190.0,1070.5384615384614,1070.5384615384614,1070.5384615384614
1892,Fluctuating,63.0,79.0,53.0,1.0,EDGE,EDGE,143.6,228.104126984127,143.6,143.6
1893,Fluctuating,58.0,74.0,52.0,5.0,CLOUD,CLOUD,712.0,874.0551724137931,874.0551724137931,874.0551724137931
1894,Fluctuating,68.0,41.0,43.0,8.0,EDGE,CLOUD,1052.8,1155.9364705882354,1052.8,1155.9364705882354
1895,Fluctuating,87.0,83.0,58.0,5.0,CLOUD,CLOUD,748.0,654.3701149425287,654.3701149425287,654.3701149425287
1896,Fluctuating,50.0,84.0,76.0,7.0,CLOUD,CLOUD,1198.4,1365.28,1365.28,1365.28
1897,Fluctuating,48.0,41.0,39.0,4.0,EDGE,EDGE,507.2,793.9066666666666,507.2,507.2
1898,Fluctuating,59.0,90.0,63.0,6.0,CLOUD,CLOUD,933.6,1038.6793220338984,1038.6793220338984,1038.6793220338984
1899,Fluctuating,44.0,78.0,35.0,1.0,EDGE,EDGE,122.0,281.2181818181818,122.0,122.0
1900,Fluctuating,66.0,64.0,56.0,3.0,EDGE,EDGE,441.6,494.35636363636365,441.6,441.6
1901,Fluctuating,75.0,89.0,75.0,10.0,CLOUD,CLOUD,1700.0,1385.6666666666667,1385.6666666666667,1385.6666666666667
1902,Fluctuating,88.0,47.0,42.0,3.0,EDGE,EDGE,391.2,384.7672727272727,391.2,391.2
1903,Fluctuating,64.0,67.0,65.0,8.0,CLOUD,CLOUD,1264.0,1247.8,1247.8,1247.8
1904,Fluctuating,42.0,68.0,67.0,5.0,CLOUD,CLOUD,802.0,1133.7809523809524,1133.7809523809524,1133.7809523809524
1905,Fluctuating,71.0,89.0,44.0,1.0,EDGE,EDGE,132.8,223.43605633802815,132.8,132.8
1906,Fluctuating,90.0,30.0,39.0,5.0,EDGE,EDGE,634.0,582.2444444444444,634.0,634.0
1907,Fluctuating,59.0,90.0,37.0,5.0,EDGE,EDGE,622.0,875.3661016949152,622.0,622.0
1908,Fluctuating,66.0,52.0,61.0,4.0,EDGE,EDGE,612.8,626.6084848484849,612.8,612.8
1909,Fluctuating,41.0,45.0,78.0,5.0,CLOUD,CLOUD,868.0,1136.209756097561,1136.209756097561,1136.209756097561
1910,Fluctuating,71.0,38.0,68.0,6.0,EDGE,CLOUD,969.6,850.376338028169,969.6,850.376338028169
1911,Fluctuating,77.0,91.0,66.0,7.0,CLOUD,CLOUD,1114.4,976.7527272727273,976.7527272727273,976.7527272727273
1912,Fluctuating,56.0,90.0,74.0,2.0,CLOUD,CLOUD,337.59999999999997,421.63428571428574,421.63428571428574,421.63428571428574
1913,Fluctuating,63.0,95.0,76.0,10.0,CLOUD,CLOUD,1712.0,1595.24126984127,1595.24126984127,1595.24126984127
1914,Fluctuating,41.0,63.0,40.0,10.0,CLOUD,CLOUD,1280.0,2230.2195121951218,2230.2195121951218,2230.2195121951218
1915,Fluctuating,43.0,48.0,50.0,8.0,EDGE,CLOUD,1120.0,1712.3720930232557,1120.0,1712.3720930232557
1916,Fluctuating,84.0,47.0,52.0,3.0,EDGE,EDGE,427.2,398.95428571428573,427.2,427.2
1917,Fluctuating,43.0,64.0,53.0,7.0,CLOUD,CLOUD,1005.1999999999999,1521.165581395349,1521.165581395349,1521.165581395349
1918,Fluctuating,80.0,75.0,33.0,5.0,EDGE,EDGE,598.0,681.6,598.0,598.0
1919,Fluctuating,58.0,97.0,70.0,2.0,EDGE,EDGE,328.0,418.46206896551723,328.0,328.0
1920,Fluctuating,72.0,54.0,79.0,3.0,CLOUD,CLOUD,524.4,456.8133333333333,456.8133333333333,456.8133333333333
1921,Fluctuating,88.0,42.0,68.0,3.0,EDGE,EDGE,484.8,382.8872727272727,484.8,484.8
1922,Fluctuating,74.0,71.0,50.0,5.0,EDGE,EDGE,700.0,721.5405405405405,700.0,700.0
1923,Fluctuating,57.0,76.0,36.0,9.0,CLOUD,CLOUD,1108.8,1532.1178947368421,1532.1178947368421,1532.1178947368421
1924,Fluctuating,77.0,75.0,39.0,1.0,EDGE,EDGE,126.8,200.4561038961039,126.8,126.8
1925,Fluctuating,48.0,96.0,48.0,6.0,EDGE,EDGE,825.6,1227.52,825.6,825.6
1926,Fluctuating,89.0,92.0,56.0,6.0,CLOUD,CLOUD,883.2,764.7658426966293,764.7658426966293,764.7658426966293
1927,Fluctuating,50.0,43.0,43.0,3.0,EDGE,EDGE,394.8,588.16,394.8,394.8
1928,Fluctuating,72.0,58.0,42.0,9.0,CLOUD,CLOUD,1173.6,1253.12,1253.12,1253.12
1929,Fluctuating,79.0,97.0,64.0,9.0,CLOUD,CLOUD,1411.2,1211.432405063291,1211.432405063291,1211.432405063291
1930,Fluctuating,84.0,44.0,56.0,8.0,CLOUD,CLOUD,1177.6000000000001,983.8247619047618,983.8247619047618,983.8247619047618
1931,Fluctuating,44.0,44.0,38.0,1.0,EDGE,EDGE,125.60000000000001,247.33818181818182,125.60000000000001,125.60000000000001
1932,Fluctuating,70.0,74.0,49.0,6.0,EDGE,EDGE,832.8,891.4742857142857,832.8,832.8
1933,Fluctuating,48.0,86.0,68.0,9.0,CLOUD,CLOUD,1454.4,1790.48,1790.48,1790.48
1934,Fluctuating,88.0,73.0,41.0,5.0,EDGE,EDGE,646.0,635.7454545454545,646.0,646.0
1935,Fluctuating,41.0,45.0,44.0,3.0,EDGE,EDGE,398.40000000000003,695.6458536585366,398.40000000000003,398.40000000000003
1936,Fluctuating,84.0,48.0,74.0,4.0,EDGE,CLOUD,675.1999999999999,520.7923809523809,675.1999999999999,520.7923809523809
1937,Fluctuating,59.0,46.0,43.0,3.0,EDGE,EDGE,394.8,517.9396610169492,394.8,394.8
1938,Fluctuating,45.0,84.0,74.0,2.0,CLOUD,CLOUD,337.59999999999997,485.47555555555556,485.47555555555556,485.47555555555556
1939,Fluctuating,44.0,32.0,79.0,8.0,CLOUD,CLOUD,1398.4,1671.8254545454545,1671.8254545454545,1671.8254545454545
1940,Fluctuating,88.0,85.0,32.0,4.0,EDGE,EDGE,473.6,533.7563636363636,473.6,473.6
1941,Fluctuating,46.0,34.0,80.0,9.0,CLOUD,CLOUD,1584.0000000000002,1808.017391304348,1808.017391304348,1808.017391304348
1942,Fluctuating,77.0,37.0,60.0,2.0,EDGE,EDGE,304.0,289.59220779220783,304.0,304.0
1943,Fluctuating,56.0,35.0,34.0,5.0,EDGE,EDGE,604.0,856.0857142857144,604.0,604.0
1944,Fluctuating,82.0,31.0,78.0,2.0,EDGE,CLOUD,347.2,272.3619512195122,347.2,272.3619512195122
1945,Fluctuating,90.0,45.0,68.0,4.0,EDGE,EDGE,646.4,491.43555555555554,646.4,646.4
1946,Fluctuating,77.0,55.0,41.0,6.0,EDGE,EDGE,775.2,808.2166233766234,775.2,775.2
1947,Fluctuating,41.0,41.0,39.0,5.0,EDGE,EDGE,634.0,1124.409756097561,634.0,634.0
1948,Fluctuating,77.0,74.0,52.0,3.0,EDGE,EDGE,427.2,451.9283116883117,427.2,427.2
1949,Fluctuating,72.0,60.0,62.0,10.0,CLOUD,CLOUD,1544.0,1395.911111111111,1395.911111111111,1395.911111111111
1950,Fluctuating,44.0,42.0,67.0,1.0,EDGE,EDGE,160.39999999999998,246.49818181818182,160.39999999999998,160.39999999999998
1951,Fluctuating,73.0,57.0,75.0,4.0,CLOUD,CLOUD,680.0,587.3561643835617,587.3561643835617,587.3561643835617
1952,Fluctuating,58.0,51.0,78.0,9.0,CLOUD,CLOUD,1562.3999999999999,1500.4593103448276,1500.4593103448276,1500.4593103448276
1953,Fluctuating,40.0,42.0,43.0,9.0,EDGE,CLOUD,1184.4,2037.48,1184.4,2037.48
1954,Fluctuating,85.0,90.0,53.0,10.0,CLOUD,CLOUD,1436.0,1252.3764705882352,1252.3764705882352,1252.3764705882352
1955,Fluctuating,51.0,86.0,73.0,2.0,CLOUD,CLOUD,335.19999999999993,445.56549019607843,445.56549019607843,445.56549019607843
1956,Fluctuating,51.0,75.0,54.0,7.0,CLOUD,CLOUD,1013.6,1328.1592156862748,1328.1592156862748,1328.1592156862748
1957,Fluctuating,53.0,95.0,44.0,7.0,EDGE,EDGE,929.6000000000001,1303.9237735849056,929.6000000000001,929.6000000000001
1958,Fluctuating,47.0,70.0,37.0,8.0,CLOUD,CLOUD,995.1999999999999,1603.5421276595744,1603.5421276595744,1603.5421276595744
1959,Fluctuating,47.0,96.0,38.0,8.0,CLOUD,CLOUD,1004.8000000000001,1629.8621276595745,1629.8621276595745,1629.8621276595745
1960,Fluctuating,88.0,76.0,75.0,5.0,CLOUD,CLOUD,850.0,645.5454545454545,645.5454545454545,645.5454545454545
1961,Fluctuating,75.0,35.0,35.0,6.0,EDGE,EDGE,732.0,803.4,732.0,732.0
1962,Fluctuating,71.0,44.0,54.0,5.0,EDGE,CLOUD,724.0,718.1802816901409,724.0,718.1802816901409
1963,Fluctuating,69.0,69.0,73.0,8.0,CLOUD,CLOUD,1340.7999999999997,1179.896231884058,1179.896231884058,1179.896231884058
1964,Fluctuating,54.0,100.0,56.0,5.0,CLOUD,CLOUD,736.0,951.9407407407407,951.9407407407407,951.9407407407407
1965,Fluctuating,67.0,54.0,34.0,8.0,CLOUD,CLOUD,966.4,1180.103880597015,1180.103880597015,1180.103880597015
1966,Fluctuating,83.0,77.0,41.0,1.0,EDGE,EDGE,129.2,195.0255421686747,129.2,129.2
1967,Fluctuating,83.0,92.0,73.0,2.0,CLOUD,CLOUD,335.19999999999993,330.6110843373494,330.6110843373494,330.6110843373494
1968,Fluctuating,65.0,86.0,63.0,2.0,EDGE,EDGE,311.2,377.19384615384615,311.2,311.2
1969,Fluctuating,47.0,48.0,55.0,7.0,EDGE,CLOUD,1022.0000000000001,1394.8893617021276,1022.0000000000001,1394.8893617021276
1970,Fluctuating,84.0,43.0,77.0,3.0,EDGE,CLOUD,517.2,397.95428571428573,517.2,397.95428571428573
1971,Fluctuating,44.0,76.0,42.0,6.0,EDGE,EDGE,782.4,1296.9890909090907,782.4,782.4
1972,Fluctuating,52.0,81.0,37.0,4.0,EDGE,EDGE,497.59999999999997,782.3046153846154,497.59999999999997,497.59999999999997
1973,Fluctuating,67.0,93.0,47.0,10.0,CLOUD,CLOUD,1364.0,1505.8298507462684,1505.8298507462684,1505.8298507462684
1974,Fluctuating,77.0,64.0,78.0,7.0,CLOUD,CLOUD,1215.2,953.1127272727273,953.1127272727273,953.1127272727273
1975,Fluctuating,62.0,90.0,72.0,10.0,CLOUD,CLOUD,1664.0,1609.1225806451612,1609.1225806451612,1609.1225806451612
1976,Fluctuating,65.0,92.0,62.0,5.0,CLOUD,CLOUD,772.0,819.7846153846154,819.7846153846154,819.7846153846154
1977,Fluctuating,49.0,88.0,36.0,2.0,EDGE,EDGE,246.4,457.41061224489795,246.4,246.4
1978,Fluctuating,56.0,92.0,61.0,4.0,EDGE,EDGE,612.8,753.1885714285714,612.8,612.8
1979,Fluctuating,80.0,47.0,31.0,2.0,EDGE,EDGE,234.39999999999998,289.48,234.39999999999998,234.39999999999998
1980,Fluctuating,87.0,36.0,34.0,8.0,EDGE,CLOUD,966.4,942.5121839080459,966.4,942.5121839080459
1981,Fluctuating,83.0,33.0,41.0,7.0,EDGE,EDGE,904.4,859.1787951807229,904.4,904.4
1982,Fluctuating,78.0,71.0,39.0,5.0,EDGE,EDGE,634.0,691.6205128205129,634.0,634.0
1983,Fluctuating,79.0,42.0,78.0,2.0,EDGE,CLOUD,347.2,290.77164556962026,347.2,290.77164556962026
1984,Fluctuating,82.0,96.0,79.0,8.0,CLOUD,CLOUD,1398.4,1061.7678048780488,1061.7678048780488,1061.7678048780488
1985,Fluctuating,90.0,89.0,42.0,5.0,EDGE,EDGE,652.0,641.8444444444443,652.0,652.0
1986,Fluctuating,82.0,93.0,61.0,9.0,CLOUD,CLOUD,1378.8,1173.0087804878049,1173.0087804878049,1173.0087804878049
1987,Fluctuating,56.0,99.0,51.0,9.0,CLOUD,CLOUD,1270.8000000000002,1583.074285714286,1583.074285714286,1583.074285714286
1988,Fluctuating,74.0,32.0,78.0,1.0,EDGE,CLOUD,173.6,163.22810810810813,173.6,163.22810810810813
1989,Fluctuating,67.0,45.0,54.0,8.0,CLOUD,CLOUD,1158.4,1177.503880597015,1177.503880597015,1177.503880597015
1990,Fluctuating,60.0,78.0,58.0,8.0,CLOUD,CLOUD,1196.8,1323.2266666666667,1323.2266666666667,1323.2266666666667
1991,Fluctuating,42.0,34.0,41.0,9.0,EDGE,CLOUD,1162.8,1943.0457142857142,1162.8,1943.0457142857142
1992,Fluctuating,82.0,68.0,75.0,3.0,CLOUD,CLOUD,510.0,429.6829268292683,429.6829268292683,429.6829268292683
1993,Fluctuating,71.0,85.0,38.0,5.0,EDGE,EDGE,628.0,755.9802816901409,628.0,628.0
1994,Fluctuating,85.0,79.0,61.0,2.0,EDGE,EDGE,306.4,312.11529411764707,306.4,306.4
1995,Fluctuating,76.0,92.0,72.0,9.0,CLOUD,CLOUD,1497.6000000000001,1245.2884210526317,1245.2884210526317,1245.2884210526317
1996,Fluctuating,83.0,99.0,66.0,8.0,CLOUD,CLOUD,1273.6,1051.2043373493975,1051.2043373493975,1051.2043373493975
1997,Fluctuating,70.0,50.0,62.0,1.0,EDGE,EDGE,154.4,186.7657142857143,154.4,154.4
1998,Fluctuating,65.0,63.0,61.0,10.0,CLOUD,CLOUD,1532.0,1518.169230769231,1518.169230769231,1518.169230769231
1999,Fluctuating,64.0,75.0,79.0,5.0,CLOUD,CLOUD,874.0,815.8,815.8,815.8
2000,Fluctuating,60.0,37.0,31.0,10.0,EDGE,CLOUD,1172.0,1582.7333333333333,1172.0,1582.7333333333333
2001,Congested,11.0,152.0,83.0,6.0,CLOUD,CLOUD,1077.6000000000001,4655.556363636363,4655.556363636363,4655.556363636363
2002,Congested,35.0,126.0,81.0,7.0,CLOUD,CLOUD,1240.3999999999999,1888.68,1888.68,1888.68
2003,Congested,13.0,229.0,82.0,6.0,CLOUD,CLOUD,1070.4,4060.987692307692,4060.987692307692,4060.987692307692
2004,Congested,23.0,209.0,63.0,4.0,CLOUD,CLOUD,622.4,1690.384347826087,1690.384347826087,1690.384347826087
2005,Congested,17.0,180.0,79.0,10.0,CLOUD,CLOUD,1748.0,5117.482352941177,5117.482352941177,5117.482352941177
2006,Congested,12.0,136.0,79.0,2.0,CLOUD,CLOUD,349.6,1515.6533333333332,1515.6533333333332,1515.6533333333332
2007,Congested,20.0,163.0,61.0,9.0,CLOUD,CLOUD,1378.8,3964.96,3964.96,3964.96
2008,Congested,20.0,129.0,89.0,7.0,CLOUD,CLOUD,1307.6,3093.92,3093.92,3093.92
2009,Congested,28.0,227.0,77.0,1.0,CLOUD,CLOUD,172.40000000000003,535.7942857142858,535.7942857142858,535.7942857142858
2010,Congested,32.0,240.0,61.0,6.0,CLOUD,CLOUD,919.2,1874.6399999999999,1874.6399999999999,1874.6399999999999
2011,Congested,22.0,219.0,80.0,10.0,CLOUD,CLOUD,1760.0000000000002,4087.363636363636,4087.363636363636,4087.363636363636
2012,Congested,13.0,245.0,66.0,4.0,CLOUD,CLOUD,636.8,2797.098461538462,2797.098461538462,2797.098461538462
2013,Congested,20.0,247.0,92.0,6.0,CLOUD,CLOUD,1142.3999999999999,2789.08,2789.08,2789.08
2014,Congested,15.0,196.0,83.0,7.0,CLOUD,CLOUD,1257.2,4092.5733333333333,4092.5733333333333,4092.5733333333333
2015,Congested,16.0,247.0,64.0,9.0,CLOUD,CLOUD,1411.2,4950.04,4950.04,4950.04
2016,Congested,16.0,193.0,76.0,1.0,CLOUD,CLOUD,171.20000000000002,716.04,716.04,716.04
2017,Congested,19.0,222.0,74.0,10.0,CLOUD,CLOUD,1688.0,4662.126315789474,4662.126315789474,4662.126315789474
2018,Congested,33.0,143.0,66.0,10.0,CLOUD,CLOUD,1592.0,2793.6424242424246,2793.6424242424246,2793.6424242424246
2019,Congested,20.0,189.0,64.0,10.0,CLOUD,CLOUD,1568.0,4414.6,4414.6,4414.6
2020,Congested,35.0,241.0,87.0,4.0,CLOUD,CLOUD,737.5999999999999,1249.2057142857143,1249.2057142857143,1249.2057142857143
2021,Congested,21.0,139.0,79.0,9.0,CLOUD,CLOUD,1573.2,3776.0114285714285,3776.0114285714285,3776.0114285714285
2022,Congested,35.0,196.0,87.0,9.0,CLOUD,CLOUD,1659.6,2464.462857142857,2464.462857142857,2464.462857142857
2023,Congested,20.0,171.0,86.0,7.0,CLOUD,CLOUD,1282.4,3135.08,3135.08,3135.08
2024,Congested,18.0,236.0,95.0,3.0,CLOUD,CLOUD,582.0,1640.7333333333333,1640.7333333333333,1640.7333333333333
2025,Congested,38.0,124.0,93.0,3.0,CLOUD,CLOUD,574.8,826.738947368421,826.738947368421,826.738947368421
2026,Congested,28.0,247.0,73.0,8.0,CLOUD,CLOUD,1340.7999999999997,2716.074285714286,2716.074285714286,2716.074285714286
2027,Congested,18.0,231.0,63.0,9.0,CLOUD,CLOUD,1400.4,4433.68,4433.68,4433.68
2028,Congested,16.0,213.0,89.0,3.0,CLOUD,CLOUD,560.4,1783.68,1783.68,1783.68
2029,Congested,17.0,158.0,79.0,7.0,CLOUD,CLOUD,1223.6000000000001,3614.2376470588233,3614.2376470588233,3614.2376470588233
2030,Congested,23.0,201.0,64.0,4.0,CLOUD,CLOUD,627.2,1682.544347826087,1682.544347826087,1682.544347826087
2031,Congested,37.0,225.0,77.0,5.0,CLOUD,CLOUD,862.0000000000001,1421.4810810810811,1421.4810810810811,1421.4810810810811
2032,Congested,30.0,161.0,76.0,10.0,CLOUD,CLOUD,1712.0,3058.0666666666666,3058.0666666666666,3058.0666666666666
2033,Congested,17.0,223.0,75.0,2.0,CLOUD,CLOUD,340.0,1210.1764705882351,1210.1764705882351,1210.1764705882351
2034,Congested,14.0,169.0,61.0,4.0,CLOUD,CLOUD,612.8,2544.4742857142855,2544.4742857142855,2544.4742857142855
2035,Congested,35.0,199.0,89.0,8.0,CLOUD,CLOUD,1494.4,2216.0514285714285,2216.0514285714285,2216.0514285714285
2036,Congested,27.0,231.0,87.0,1.0,CLOUD,CLOUD,184.39999999999998,550.7762962962963,550.7762962962963,550.7762962962963
2037,Congested,16.0,160.0,77.0,3.0,CLOUD,CLOUD,517.2,1729.24,1729.24,1729.24
2038,Congested,10.0,186.0,77.0,9.0,CLOUD,CLOUD,1551.6000000000001,7593.72,7593.72,7593.72
2039,Congested,15.0,130.0,91.0,1.0,CLOUD,CLOUD,189.20000000000002,686.9733333333334,686.9733333333334,686.9733333333334
2040,Congested,11.0,141.0,80.0,10.0,CLOUD,CLOUD,1760.0000000000002,7645.727272727272,7645.727272727272,7645.727272727272
2041,Congested,19.0,136.0,86.0,6.0,CLOUD,CLOUD,1099.2,2802.955789473684,2802.955789473684,2802.955789473684
2042,Congested,31.0,143.0,85.0,3.0,CLOUD,CLOUD,546.0,987.3935483870966,987.3935483870966,987.3935483870966
2043,Congested,17.0,148.0,92.0,2.0,CLOUD,CLOUD,380.79999999999995,1136.536470588235,1136.536470588235,1136.536470588235
2044,Congested,26.0,184.0,91.0,2.0,CLOUD,CLOUD,378.40000000000003,846.6646153846154,846.6646153846154,846.6646153846154
2045,Congested,17.0,151.0,80.0,6.0,CLOUD,CLOUD,1056.0,3113.7294117647057,3113.7294117647057,3113.7294117647057
2046,Congested,36.0,219.0,75.0,7.0,CLOUD,CLOUD,1190.0,1935.5555555555557,1935.5555555555557,1935.5555555555557
2047,Congested,16.0,156.0,66.0,3.0,CLOUD,CLOUD,477.6,1723.92,1723.92,1723.92
2048,Congested,16.0,190.0,88.0,7.0,CLOUD,CLOUD,1299.2000000000003,3854.64,3854.64,3854.64
2049,Congested,18.0,134.0,91.0,9.0,CLOUD,CLOUD,1702.8000000000002,4346.76,4346.76,4346.76
2050,Congested,21.0,148.0,80.0,9.0,CLOUD,CLOUD,1584.0000000000002,3785.3714285714286,3785.3714285714286,3785.3714285714286
2051,Congested,23.0,241.0,75.0,5.0,CLOUD,CLOUD,850.0,2095.1304347826085,2095.1304347826085,2095.1304347826085
2052,Congested,38.0,157.0,83.0,8.0,CLOUD,CLOUD,1436.8000000000002,2027.7705263157893,2027.7705263157893,2027.7705263157893
2053,Congested,32.0,214.0,79.0,1.0,CLOUD,CLOUD,174.8,487.15999999999997,487.15999999999997,487.15999999999997
2054,Congested,30.0,128.0,63.0,4.0,CLOUD,CLOUD,622.4,1284.7466666666667,1284.7466666666667,1284.7466666666667
2055,Congested,18.0,218.0,79.0,6.0,CLOUD,CLOUD,1048.8,3023.6266666666666,3023.6266666666666,3023.6266666666666
2056,Congested,38.0,151.0,94.0,4.0,CLOUD,CLOUD,771.2,1088.1452631578948,1088.1452631578948,1088.1452631578948
2057,Congested,37.0,233.0,84.0,1.0,CLOUD,CLOUD,180.79999999999998,472.57621621621627,472.57621621621627,472.57621621621627
2058,Congested,39.0,220.0,76.0,5.0,CLOUD,CLOUD,856.0,1360.8410256410257,1360.8410256410257,1360.8410256410257
2059,Congested,12.0,180.0,79.0,4.0,CLOUD,CLOUD,699.2,2939.3066666666664,2939.3066666666664,2939.3066666666664
2060,Congested,37.0,161.0,88.0,6.0,CLOUD,CLOUD,1113.6000000000001,1599.4172972972974,1599.4172972972974,1599.4172972972974
2061,Congested,38.0,224.0,62.0,5.0,CLOUD,CLOUD,772.0,1389.0315789473684,1389.0315789473684,1389.0315789473684
2062,Congested,37.0,140.0,91.0,8.0,CLOUD,CLOUD,1513.6000000000001,2058.84972972973,2058.84972972973,2058.84972972973
2063,Congested,33.0,225.0,81.0,7.0,CLOUD,CLOUD,1240.3999999999999,2084.649696969697,2084.649696969697,2084.649696969697
2064,Congested,38.0,145.0,70.0,5.0,CLOUD,CLOUD,819.9999999999999,1311.6315789473683,1311.6315789473683,1311.6315789473683
2065,Congested,26.0,136.0,82.0,7.0,CLOUD,CLOUD,1248.8,2452.806153846154,2452.806153846154,2452.806153846154
2066,Congested,29.0,203.0,89.0,1.0,CLOUD,CLOUD,186.8,502.4220689655172,502.4220689655172,502.4220689655172
2067,Congested,34.0,133.0,71.0,8.0,CLOUD,CLOUD,1321.6,2198.0729411764705,2198.0729411764705,2198.0729411764705
2068,Congested,35.0,154.0,60.0,7.0,CLOUD,CLOUD,1064.0,1910.8,1910.8,1910.8
2069,Congested,16.0,198.0,80.0,10.0,CLOUD,CLOUD,1760.0000000000002,5430.0,5430.0,5430.0
2070,Congested,12.0,148.0,70.0,4.0,CLOUD,CLOUD,656.0,2905.8666666666663,2905.8666666666663,2905.8666666666663
2071,Congested,26.0,153.0,86.0,6.0,CLOUD,CLOUD,1099.2,2139.793846153846,2139.793846153846,2139.793846153846
2072,Congested,24.0,242.0,68.0,5.0,CLOUD,CLOUD,808.0,2022.2666666666667,2022.2666666666667,2022.2666666666667
2073,Congested,15.0,203.0,78.0,4.0,CLOUD,CLOUD,694.4,2428.8133333333335,2428.8133333333335,2428.8133333333335
2074,Congested,12.0,226.0,83.0,3.0,CLOUD,CLOUD,538.8000000000001,2295.96,2295.96,2295.96
2075,Congested,22.0,216.0,74.0,1.0,CLOUD,CLOUD,168.79999999999998,602.5963636363637,602.5963636363637,602.5963636363637
2076,Congested,40.0,125.0,95.0,10.0,CLOUD,CLOUD,1939.9999999999998,2363.0,2363.0,2363.0
2077,Congested,30.0,178.0,65.0,8.0,CLOUD,CLOUD,1264.0,2492.1333333333337,2492.1333333333337,2492.1333333333337
2078,Congested,16.0,187.0,70.0,1.0,CLOUD,CLOUD,164.0,709.8,709.8,709.8
2079,Congested,22.0,229.0,76.0,3.0,CLOUD,CLOUD,513.6,1389.0290909090909,1389.0290909090909,1389.0290909090909
2080,Congested,12.0,214.0,70.0,10.0,CLOUD,CLOUD,1639.9999999999998,7108.666666666667,7108.666666666667,7108.666666666667
2081,Congested,13.0,123.0,93.0,7.0,CLOUD,CLOUD,1341.2,4596.732307692308,4596.732307692308,4596.732307692308
2082,Congested,34.0,236.0,91.0,2.0,CLOUD,CLOUD,378.40000000000003,753.8682352941175,753.8682352941175,753.8682352941175
2083,Congested,17.0,172.0,72.0,5.0,CLOUD,CLOUD,832.0,2639.3411764705884,2639.3411764705884,2639.3411764705884
2084,Congested,19.0,246.0,84.0,3.0,CLOUD,CLOUD,542.4,1579.237894736842,1579.237894736842,1579.237894736842
2085,Congested,23.0,172.0,73.0,5.0,CLOUD,CLOUD,837.9999999999999,2025.7304347826087,2025.7304347826087,2025.7304347826087
2086,Congested,33.0,168.0,86.0,3.0,CLOUD,CLOUD,549.6,965.5927272727272,965.5927272727272,965.5927272727272
2087,Congested,23.0,157.0,61.0,5.0,CLOUD,CLOUD,766.0,2008.3304347826088,2008.3304347826088,2008.3304347826088
2088,Congested,18.0,180.0,88.0,4.0,CLOUD,CLOUD,742.4000000000001,2051.8577777777778,2051.8577777777778,2051.8577777777778
2089,Congested,21.0,237.0,65.0,1.0,CLOUD,CLOUD,158.0,640.552380952381,640.552380952381,640.552380952381
2090,Congested,25.0,154.0,80.0,7.0,CLOUD,CLOUD,1232.0,2556.4,2556.4,2556.4
2091,Congested,31.0,174.0,84.0,7.0,CLOUD,CLOUD,1265.6,2143.971612903226,2143.971612903226,2143.971612903226
2092,Congested,33.0,185.0,64.0,2.0,CLOUD,CLOUD,313.6,714.9684848484849,714.9684848484849,714.9684848484849
2093,Congested,27.0,135.0,63.0,6.0,CLOUD,CLOUD,933.6,2047.8977777777775,2047.8977777777775,2047.8977777777775
2094,Congested,39.0,180.0,90.0,6.0,CLOUD,CLOUD,1128.0,1552.3692307692309,1552.3692307692309,1552.3692307692309
2095,Congested,29.0,131.0,60.0,5.0,CLOUD,CLOUD,760.0,1622.3103448275863,1622.3103448275863,1622.3103448275863
2096,Congested,26.0,217.0,79.0,7.0,CLOUD,CLOUD,1223.6000000000001,2532.9661538461537,2532.9661538461537,2532.9661538461537
2097,Congested,31.0,214.0,68.0,9.0,CLOUD,CLOUD,1454.4,2741.0606451612907,2741.0606451612907,2741.0606451612907
2098,Congested,11.0,165.0,76.0,3.0,CLOUD,CLOUD,513.6,2415.9381818181814,2415.9381818181814,2415.9381818181814
2099,Congested,26.0,246.0,81.0,8.0,CLOUD,CLOUD,1417.6,2893.458461538462,2893.458461538462,2893.458461538462
2100,Congested,14.0,142.0,80.0,9.0,CLOUD,CLOUD,1584.0000000000002,5493.657142857143,5493.657142857143,5493.657142857143
2101,Congested,23.0,156.0,76.0,2.0,CLOUD,CLOUD,342.40000000000003,897.7321739130435,897.7321739130435,897.7321739130435
2102,Congested,20.0,131.0,68.0,8.0,CLOUD,CLOUD,1292.8,3512.76,3512.76,3512.76
2103,Congested,37.0,191.0,83.0,7.0,CLOUD,CLOUD,1257.2,1867.7535135135136,1867.7535135135136,1867.7535135135136
2104,Congested,19.0,187.0,76.0,9.0,CLOUD,CLOUD,1540.8000000000002,4183.833684210526,4183.833684210526,4183.833684210526
2105,Congested,20.0,231.0,70.0,6.0,CLOUD,CLOUD,983.9999999999999,2767.8,2767.8,2767.8
